,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B,valence,time
0,-0.5467204451560974,-0.21546754240989685,-0.34325894713401794,0.022668996825814247,-0.03258199244737625,-0.38738980889320374,-1.6331595182418823,0.8236427307128906,1.7252614498138428,0.39038410782814026,-1.3233671188354492,0.37123391032218933,1.7004626989364624,0.7990400195121765,1.7428200244903564,-0.5299949049949646,1.3645496368408203,0.9998061,0.9997888,0.9989171,0.99991703,0.9999925,0.99693775,0.9999571,0.99998975,0.9994561,0.9999,0.99996233,0.99991,0.9994098,0.99989927,0.9997733,0.99983835,0.9998946,0.99994624,0.9999659,0.99992645,0.99982506,0.9998876,0.9999473,0.99875474,0.99997675,0.99988556,0.99990547,0.9999896,0.99995315,0.99969995,0.9999194,0.99997866,0.99990547,0.9996056,0.99981314,0.99965966,0.99932456,0.999871,0.9999734,0.99996567,0.99998486,0.9997496,0.9997454,0.99996805,0.9999186,0.9999442,0.99969435,0.9985102,0.89055824,0.02
1,-0.5468470454216003,-0.2150830328464508,-0.34429487586021423,0.021178074181079865,-0.029957549646496773,-0.3893490433692932,-1.630355715751648,0.8284579515457153,1.7152669429779053,0.39266321063041687,-1.330112099647522,0.37357765436172485,1.6952993869781494,0.8017399311065674,1.7419321537017822,-0.5290950536727905,1.3626786470413208,0.99984837,0.99983525,0.99921227,0.99993885,0.99999464,0.99783224,0.9999677,0.99999213,0.99960214,0.9999275,0.99997115,0.9999354,0.9995511,0.99991775,0.9998449,0.99989116,0.9999174,0.9999604,0.9999764,0.99994063,0.99987495,0.99991727,0.99996066,0.99919075,0.9999832,0.9999132,0.99993646,0.99999285,0.99996364,0.9998011,0.9999467,0.9999831,0.99992645,0.9997056,0.9998472,0.99977726,0.9995122,0.9998989,0.99998164,0.99997485,0.9999888,0.9998368,0.99980444,0.9999763,0.9999441,0.99995863,0.9997671,0.99898714,0.892006,0.08
2,-0.546709418296814,-0.2108025997877121,-0.343578964471817,0.019102901220321655,-0.028033394366502762,-0.39105355739593506,-1.6255903244018555,0.8315852880477905,1.7043088674545288,0.39532095193862915,-1.333864688873291,0.3763899803161621,1.6884779930114746,0.8030690550804138,1.73958158493042,-0.5287811756134033,1.359711766242981,0.9998809,0.99987054,0.9994216,0.99995494,0.9999962,0.9984823,0.9999757,0.99999404,0.9997106,0.9999466,0.99997795,0.9999536,0.9996524,0.99993205,0.99989283,0.99992514,0.9999354,0.9999714,0.99998355,0.9999527,0.99991226,0.99993956,0.9999707,0.9994753,0.99998796,0.99993443,0.9999572,0.999995,0.9999721,0.99987173,0.9999641,0.9999864,0.99994314,0.99977726,0.9998741,0.99985373,0.999645,0.9999206,0.99998736,0.9999819,0.9999918,0.9998952,0.9998511,0.9999827,0.99996173,0.99996924,0.9998217,0.99931216,0.8935144,0.13999999999999999
3,-0.5466246604919434,-0.20547331869602203,-0.3431558907032013,0.01721867173910141,-0.025851944461464882,-0.3928581476211548,-1.6212985515594482,0.8345238566398621,1.6927255392074585,0.3979956805706024,-1.3374476432800293,0.37929919362068176,1.6810014247894287,0.8044072389602661,1.7367409467697144,-0.5282540917396545,1.3564330339431763,0.9999062,0.9998982,0.9995751,0.99996686,0.9999974,0.99894327,0.99998176,0.99999547,0.99979,0.99996066,0.9999832,0.9999666,0.9997311,0.9999441,0.999926,0.9999486,0.9999496,0.9999794,0.99998856,0.99996233,0.9999387,0.9999558,0.9999782,0.9996594,0.9999913,0.9999504,0.99997103,0.99999654,0.9999788,0.999918,0.9999758,0.99998915,0.99995613,0.9998317,0.9998969,0.9999043,0.99974173,0.99993765,0.9999913,0.999987,0.99999404,0.99993324,0.99988675,0.99998724,0.9999739,0.99997723,0.9998635,0.99953425,0.8947648,0.19999999999999998
4,-0.54681396484375,-0.19567762315273285,-0.34331101179122925,0.016913747414946556,-0.023140713572502136,-0.3949178159236908,-1.616361141204834,0.8360715508460999,1.680029034614563,0.3961288630962372,-1.335277795791626,0.3813532292842865,1.6724735498428345,0.8048029541969299,1.73405921459198,-0.5250269770622253,1.3480820655822754,0.99992573,0.99992,0.9996867,0.9999763,0.9999982,0.9992747,0.99998605,0.99999666,0.9998492,0.99997044,0.999987,0.99997544,0.99978954,0.999954,0.99994826,0.9999653,0.99996066,0.9999856,0.999992,0.9999708,0.9999572,0.9999672,0.99998355,0.9997757,0.9999937,0.9999622,0.99998,0.9999976,0.99998415,0.99994814,0.9999839,0.9999914,0.999967,0.99987245,0.9999163,0.9999368,0.99980944,0.9999504,0.9999939,0.9999907,0.9999958,0.9999578,0.9999149,0.9999906,0.9999825,0.99998295,0.99989593,0.99968433,0.89497215,0.26
5,-0.5460758805274963,-0.1840331107378006,-0.34379738569259644,0.01797674596309662,-0.0200972780585289,-0.39112550020217896,-1.6104105710983276,0.8347049951553345,1.6701279878616333,0.3918076157569885,-1.3284540176391602,0.37844136357307434,1.6634016036987305,0.8031577467918396,1.7322715520858765,-0.5189930200576782,1.3393787145614624,0.9999411,0.99993706,0.9997663,0.99998295,0.9999987,0.9994955,0.9999893,0.9999975,0.9998914,0.9999769,0.99999,0.9999813,0.9998317,0.999962,0.9999634,0.9999764,0.999969,0.99999,0.9999944,0.9999776,0.99996996,0.9999753,0.9999875,0.99984825,0.99999535,0.9999709,0.9999857,0.99999833,0.9999883,0.9999672,0.99998915,0.9999931,0.9999751,0.999902,0.9999325,0.99995756,0.99985576,0.9999597,0.9999956,0.99999344,0.999997,0.99997306,0.999936,0.99999285,0.99998796,0.99998724,0.9999205,0.999785,0.89386857,0.32
6,-0.5443186163902283,-0.170354425907135,-0.34318849444389343,0.01931784488260746,-0.017423365265130997,-0.3802552819252014,-1.6023838520050049,0.8307942152023315,1.6650770902633667,0.38835006952285767,-1.3216034173965454,0.37133240699768066,1.6533026695251465,0.7998664975166321,1.7306448221206665,-0.5146980285644531,1.3342483043670654,0.9999529,0.9999502,0.9998221,0.9999875,0.99999905,0.99964094,0.9999919,0.9999981,0.99992096,0.99998105,0.99999213,0.99998546,0.99986196,0.9999684,0.999974,0.99998367,0.99997544,0.9999931,0.9999962,0.99998295,0.999979,0.9999813,0.9999906,0.99989533,0.99999654,0.9999776,0.9999894,0.9999988,0.99999154,0.9999795,0.9999926,0.9999944,0.99998116,0.99992275,0.99994576,0.9999714,0.99988794,0.99996746,0.9999968,0.99999547,0.99999785,0.9999827,0.9999516,0.9999945,0.99999154,0.99999034,0.9999386,0.99985313,0.8923641,0.38
7,-0.5428856015205383,-0.15722694993019104,-0.34038034081459045,0.020607570186257362,-0.015273463912308216,-0.36902177333831787,-1.5928947925567627,0.8262686133384705,1.6617449522018433,0.38368621468544006,-1.314758539199829,0.3647616505622864,1.6435843706130981,0.7956884503364563,1.7287589311599731,-0.5090727806091309,1.3277229070663452,0.9999622,0.99996054,0.9998647,0.9999908,0.9999993,0.99974555,0.9999938,0.99999857,0.99994254,0.9999844,0.9999938,0.9999887,0.9998865,0.9999739,0.9999815,0.9999887,0.99998057,0.99999523,0.9999974,0.9999871,0.99998534,0.9999857,0.99999297,0.9999279,0.9999974,0.99998295,0.99999213,0.99999917,0.9999939,0.999987,0.999995,0.9999956,0.9999858,0.9999391,0.9999566,0.9999808,0.9999126,0.9999738,0.9999976,0.9999968,0.99999845,0.9999889,0.9999635,0.9999957,0.99999404,0.9999926,0.9999528,0.99990046,0.89107317,0.44
8,-0.541511595249176,-0.14804251492023468,-0.3347194194793701,0.02059357613325119,-0.014081082306802273,-0.3550483286380768,-1.5811182260513306,0.8224035501480103,1.6609781980514526,0.3772791624069214,-1.3102140426635742,0.35592731833457947,1.6339191198349,0.7919484376907349,1.7265647649765015,-0.4993356168270111,1.320229172706604,0.99996924,0.99996865,0.99989796,0.9999932,0.9999995,0.9998179,0.99999523,0.9999989,0.9999584,0.9999869,0.9999951,0.9999912,0.9999049,0.9999784,0.9999865,0.99999213,0.99998426,0.99999666,0.9999982,0.9999902,0.9999895,0.9999889,0.99999464,0.9999498,0.999998,0.9999869,0.99999416,0.9999994,0.9999956,0.99999166,0.99999654,0.9999964,0.9999893,0.99995077,0.99996483,0.9999869,0.99993086,0.99997866,0.9999982,0.99999774,0.9999988,0.99999285,0.99997234,0.99999654,0.9999958,0.9999944,0.9999639,0.9999323,0.8904311,0.5
9,-0.5410675406455994,-0.1450473815202713,-0.3308185040950775,0.018467765301465988,-0.011787157505750656,-0.34313467144966125,-1.566739797592163,0.8178887367248535,1.6563183069229126,0.3744632601737976,-1.3043510913848877,0.34596943855285645,1.6250004768371582,0.7862435579299927,1.7242072820663452,-0.4885666072368622,1.314151406288147,0.9999752,0.9999747,0.99992454,0.9999949,0.99999964,0.99987197,0.9999963,0.99999917,0.99997044,0.9999889,0.99999607,0.9999932,0.9999207,0.99998224,0.9999907,0.9999945,0.99998724,0.99999774,0.9999987,0.9999926,0.99999285,0.99999154,0.99999595,0.9999653,0.99999845,0.99998987,0.9999957,0.9999995,0.9999968,0.99999475,0.9999976,0.99999714,0.99999213,0.99996006,0.9999715,0.9999913,0.9999448,0.9999826,0.9999988,0.99999833,0.99999917,0.99999535,0.999979,0.99999726,0.99999714,0.9999957,0.9999721,0.9999548,0.89063567,0.56
