,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B,valence,time
0,0.5034458637237549,0.1496202051639557,0.05945891886949539,0.18774272501468658,0.12099318206310272,-0.45549410581588745,-1.0521029233932495,0.2228187769651413,1.4530785083770752,0.07264907658100128,-0.03539295494556427,0.264730840921402,0.3712579309940338,0.2844684422016144,1.049851894378662,-0.09662017226219177,0.15002192556858063,0.99064505,0.24077824,0.2097796,0.9635098,0.9960783,0.9342954,0.9987501,0.68889177,0.99741447,0.004563293,0.0004553849,0.14172602,6.5936814e-07,8.4896084e-05,0.0004161528,0.056360357,0.00025988396,0.6954746,0.14396445,0.000779563,0.69999295,0.6617982,0.14581569,0.73564076,0.6448374,0.09737636,0.57075524,0.15613225,0.0041899863,0.93356615,0.07033448,0.00040272207,0.4230813,1.2093559e-05,0.00050422637,0.0003358212,0.008818429,0.0008220812,0.1469272,0.9990865,0.9221634,0.99957913,0.9841542,0.96964955,0.80098706,0.99320155,0.16813637,0.59659237,0.10826514,0.02
1,0.5071993470191956,0.16785705089569092,0.04002675786614418,0.1824495941400528,0.12095586210489273,-0.44035306572914124,-1.049873948097229,0.22160299122333527,1.4560537338256836,0.07357471436262131,-0.06931276619434357,0.2626364827156067,0.383804589509964,0.28507813811302185,1.0934392213821411,-0.09908556938171387,0.15169347822666168,0.9927105,0.24471457,0.21113855,0.96880186,0.99612635,0.9135976,0.9990439,0.68198127,0.99734914,0.005002201,0.00041197587,0.13145302,7.262463e-07,8.968592e-05,0.00042032954,0.07273649,0.00023841848,0.6803011,0.17109671,0.00076513586,0.7026822,0.70308787,0.14367023,0.6974361,0.690129,0.09934036,0.55049443,0.18719439,0.0038968709,0.9251178,0.09064768,0.00039306996,0.42419237,1.3996635e-05,0.0005003998,0.00033267846,0.009157713,0.00079583947,0.14405409,0.9993297,0.910058,0.9994899,0.9860036,0.9712602,0.7703313,0.99439466,0.16399524,0.57099706,0.10529709,0.08
2,0.5097471475601196,0.18394646048545837,0.018558040261268616,0.17724232375621796,0.12176358699798584,-0.42358139157295227,-1.0431078672409058,0.22170300781726837,1.4605213403701782,0.07470118999481201,-0.09745349735021591,0.2598560154438019,0.3933594822883606,0.28609752655029297,1.1379563808441162,-0.10219693183898926,0.15795239806175232,0.994294,0.24720782,0.21406548,0.97322094,0.9961428,0.88905156,0.99926347,0.6763705,0.9972965,0.00544104,0.0003712378,0.121842265,7.997451e-07,9.447748e-05,0.00042211957,0.09370379,0.00021790541,0.66747004,0.20249115,0.0007554995,0.7059456,0.73963654,0.14243372,0.65583426,0.72913,0.100992516,0.52917165,0.22325408,0.003602564,0.91603863,0.116323076,0.00038345336,0.42723975,1.6056818e-05,0.00049648393,0.00032887256,0.009460934,0.0007658625,0.140731,0.99950624,0.89651525,0.999383,0.98753905,0.97289455,0.7387601,0.99535924,0.16055194,0.5471637,0.10272482,0.13999999999999999
3,0.5116611123085022,0.19962836802005768,-0.004267907235771418,0.17230989038944244,0.12283438444137573,-0.40758559107780457,-1.0352306365966797,0.22217969596385956,1.4646373987197876,0.07577604800462723,-0.12390974909067154,0.25657469034194946,0.403964102268219,0.28713259100914,1.1792937517166138,-0.10548005253076553,0.16471228003501892,0.99546874,0.24899867,0.21812823,0.97666377,0.9961415,0.86136854,0.9994228,0.6707004,0.99726737,0.0058450513,0.00033483066,0.11363571,8.6921614e-07,9.863661e-05,0.00042233153,0.118994966,0.0001975192,0.6566021,0.23633692,0.00074927724,0.71103203,0.769501,0.14123476,0.61450154,0.760776,0.102547675,0.5093439,0.2632483,0.003326561,0.90686804,0.14704676,0.00037250397,0.4337697,1.8154924e-05,0.00048851536,0.00032314798,0.009715191,0.00073790975,0.13807718,0.99963045,0.8820357,0.99926525,0.9886874,0.9744332,0.7071419,0.99610233,0.15698637,0.5256451,0.10010933,0.19999999999999998
4,0.5134304165840149,0.21604548394680023,-0.027255037799477577,0.1676853448152542,0.12356624752283096,-0.3922021687030792,-1.027605652809143,0.22278988361358643,1.4698272943496704,0.07659848034381866,-0.14814351499080658,0.253139466047287,0.4156161844730377,0.28826990723609924,1.218520998954773,-0.10858206450939178,0.17024806141853333,0.9963744,0.2505888,0.22331366,0.9796291,0.9961385,0.83113384,0.9995448,0.6651584,0.99726945,0.006268533,0.0003025355,0.10637949,9.456655e-07,0.00010260094,0.00042490262,0.1499199,0.00017865928,0.6476422,0.2732989,0.00074311375,0.7176775,0.795797,0.1397055,0.57504755,0.7886335,0.10372479,0.49118575,0.30639774,0.0030759545,0.8981737,0.18384238,0.00036081942,0.4412868,2.0445748e-05,0.0004812058,0.00032081385,0.009975166,0.00071102637,0.1360188,0.99972135,0.8665479,0.99914217,0.9897077,0.97577035,0.67546636,0.9967102,0.15380165,0.5077249,0.09744159,0.26
5,0.5143517851829529,0.22464363276958466,-0.04841073974967003,0.1626068502664566,0.1271681934595108,-0.3780766427516937,-1.0225850343704224,0.22484518587589264,1.470993161201477,0.07647065818309784,-0.17810656130313873,0.24863436818122864,0.42689111828804016,0.29194948077201843,1.2593114376068115,-0.11077830940485,0.17568883299827576,0.9971511,0.25084898,0.2286407,0.9824598,0.99617416,0.7959657,0.99964297,0.65753645,0.9972633,0.0067728297,0.00027512826,0.09901161,1.032701e-06,0.000106958214,0.00043165247,0.18800679,0.00016146463,0.6375744,0.31565842,0.00073421944,0.72472316,0.82119495,0.13916948,0.5322583,0.8136473,0.10434095,0.47326848,0.35321793,0.0028324125,0.8895696,0.22753789,0.00034615258,0.44692382,2.2909737e-05,0.0004731141,0.00032225458,0.010338622,0.00068579515,0.1330783,0.9997912,0.84990376,0.998992,0.9907545,0.9770511,0.644367,0.99721897,0.15145738,0.4909609,0.09474984,0.32
6,0.5146551728248596,0.2311582714319229,-0.07057512551546097,0.15692727267742157,0.13145866990089417,-0.364522248506546,-1.0204561948776245,0.22741176187992096,1.4730712175369263,0.07600383460521698,-0.2101513296365738,0.24420778453350067,0.4415959119796753,0.296554297208786,1.300361156463623,-0.11263133585453033,0.1816248893737793,0.9977591,0.2507166,0.23458955,0.9849626,0.99622416,0.7564081,0.99971884,0.64969486,0.9972542,0.0073304707,0.00025018366,0.09218975,1.130151e-06,0.00011135123,0.0004405464,0.2333519,0.00014619104,0.62698865,0.3617804,0.000729569,0.7322206,0.84434617,0.13869587,0.4890326,0.8360324,0.10461533,0.45637283,0.40321735,0.002624713,0.88061094,0.2785047,0.00033268545,0.45253915,2.5638712e-05,0.0004640387,0.00032542562,0.010703837,0.0006601033,0.12996306,0.9998431,0.8321116,0.9988116,0.9917099,0.9782427,0.6127398,0.99764425,0.14911678,0.47528505,0.09209741,0.38
7,0.5149505138397217,0.2375945895910263,-0.09266356378793716,0.1511840522289276,0.13572299480438232,-0.35133200883865356,-1.0183758735656738,0.22999681532382965,1.4751403331756592,0.07554265856742859,-0.24196986854076385,0.23986032605171204,0.45631957054138184,0.30121636390686035,1.3397990465164185,-0.11450186371803284,0.18750028312206268,0.9982369,0.25059184,0.24065037,0.9871111,0.9962728,0.7120266,0.99977857,0.6417248,0.9972441,0.007934728,0.00022763883,0.08580529,1.2375143e-06,0.000115980925,0.00044976882,0.28573734,0.00013242998,0.6163121,0.41055542,0.00072519714,0.7395726,0.8649686,0.13824843,0.4460532,0.85619175,0.10490643,0.43958667,0.45525396,0.002433097,0.8710447,0.33588278,0.0003198622,0.45817745,2.8703718e-05,0.0004553784,0.00032874217,0.011085112,0.00063567725,0.1269161,0.9998821,0.81267935,0.99859864,0.9925667,0.9793697,0.5801516,0.9980039,0.14682472,0.4596847,0.08951643,0.44
8,0.5153060555458069,0.2441527247428894,-0.11406629532575607,0.14582198858261108,0.13960334658622742,-0.34089604020118713,-1.0151439905166626,0.23309555649757385,1.4739543199539185,0.07518921792507172,-0.27519914507865906,0.23667556047439575,0.4685015082359314,0.3062581419944763,1.3773589134216309,-0.11633220314979553,0.19227182865142822,0.9986129,0.25022423,0.24738087,0.9889854,0.99627966,0.66158885,0.9998266,0.63308215,0.9972433,0.008643029,0.00020901837,0.07960215,1.3718454e-06,0.00012163162,0.0004641261,0.34712565,0.00011978233,0.6071148,0.46254414,0.00072279264,0.74875367,0.8830004,0.1369937,0.401918,0.87424034,0.10464886,0.4223746,0.51082695,0.0022619145,0.86185586,0.40085724,0.0003069531,0.46555322,3.2388736e-05,0.0004487365,0.00033612535,0.011529922,0.0006138313,0.12362854,0.99991167,0.7906455,0.998345,0.9933216,0.98025644,0.54557216,0.9983076,0.14413929,0.4432741,0.0869169,0.5
9,0.5155560970306396,0.25052911043167114,-0.1352762132883072,0.14035674929618835,0.14347368478775024,-0.33129945397377014,-1.0117599964141846,0.2364879548549652,1.4721540212631226,0.0749063491821289,-0.30846112966537476,0.23390638828277588,0.48011109232902527,0.3116341531276703,1.41374933719635,-0.11822902411222458,0.19661462306976318,0.9989073,0.24980485,0.25407645,0.9905956,0.99627566,0.6060601,0.9998642,0.6244001,0.99723595,0.00944536,0.00019254595,0.0737498,1.5292643e-06,0.00012803334,0.00048049507,0.41417235,0.00010855871,0.5976621,0.51551163,0.0007222648,0.7579026,0.8990179,0.13563061,0.35860637,0.8905076,0.104364865,0.40504056,0.5664565,0.00210921,0.8521528,0.46963367,0.00029493435,0.47290283,3.67111e-05,0.00044312465,0.00034475114,0.012019871,0.00059353106,0.12030575,0.9999337,0.7664942,0.998038,0.99399465,0.98106855,0.50976837,0.9985637,0.14139405,0.42614022,0.084458016,0.56
