,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B,valence,time
0,-0.3657934069633484,-0.009369910694658756,-0.13319194316864014,0.01440475694835186,0.06331038475036621,-1.022501826286316,-1.0243788957595825,0.6909586191177368,0.5918732285499573,0.07310644537210464,-0.6152573823928833,0.49135398864746094,1.2473922967910767,0.5719549059867859,1.2360060214996338,-0.11248227208852768,0.021084729582071304,0.36634824,0.4811297,0.38149622,0.99996614,0.99999595,0.9999995,0.9998247,0.99974066,0.99994934,0.99972206,0.9996828,0.99990416,0.9994838,0.9996308,0.99997866,0.99998736,0.99963737,0.999926,0.62642044,0.41983637,0.5734587,0.49844304,0.62968236,0.40516713,0.6146331,0.56732047,0.71641916,0.6812456,0.4794029,0.39422795,0.9999727,0.9998022,0.99999464,0.9998036,0.9996481,0.9999819,0.9998448,0.99967134,0.9999949,0.9999647,0.9998771,0.99999535,0.9999746,0.9999958,1.0,0.6649322,0.55937487,0.37730518,0.5336102,0.02
1,-0.35621050000190735,-0.00123793410602957,-0.12264593690633774,0.018249016255140305,0.06114136055111885,-1.0065014362335205,-1.0384408235549927,0.6770002841949463,0.6409258842468262,0.07442164421081543,-0.5807092189788818,0.498820036649704,1.2460148334503174,0.5601727962493896,1.233208417892456,-0.11636590212583542,0.011659914627671242,0.44279608,0.56157833,0.47950873,0.99997556,0.9999968,0.99999964,0.9998783,0.999816,0.9999659,0.9998048,0.999772,0.99993145,0.99963427,0.9997141,0.9999865,0.999992,0.9996977,0.99994826,0.7366845,0.50202537,0.68705535,0.5947129,0.7124417,0.525047,0.7054974,0.6472054,0.79407406,0.7807392,0.57310003,0.5364208,0.9999832,0.99983704,0.99999595,0.99986076,0.9997348,0.99998903,0.99989235,0.9997509,0.99999654,0.9999784,0.999915,0.99999714,0.9999813,0.99999654,1.0,0.74519086,0.6361075,0.5049456,0.53506964,0.08
2,-0.34571588039398193,0.003961687441915274,-0.11246376484632492,0.022356707602739334,0.05858934298157692,-0.9927075505256653,-1.0528558492660522,0.6613338589668274,0.6923744082450867,0.07558254897594452,-0.548316240310669,0.5077932476997375,1.2436039447784424,0.5473294854164124,1.2336188554763794,-0.12023055553436279,0.004536512773483992,0.51952165,0.6385142,0.5810528,0.99998224,0.9999974,0.99999976,0.9999144,0.9998683,0.99997723,0.99986136,0.99983585,0.9999511,0.99973863,0.9997763,0.9999914,0.9999949,0.99974877,0.9999641,0.8224043,0.5846938,0.7826036,0.68205607,0.7833396,0.64531326,0.78093475,0.71920615,0.8557124,0.8547203,0.6628669,0.67461395,0.9999896,0.99986553,0.9999969,0.99990046,0.9997991,0.99999344,0.9999249,0.99981004,0.9999976,0.9999865,0.9999411,0.9999982,0.9999862,0.99999714,1.0,0.810669,0.707254,0.63504344,0.5347048,0.13999999999999999
3,-0.3345488905906677,0.0082088029012084,-0.1026412844657898,0.026791173964738846,0.055893950164318085,-0.9803081750869751,-1.0663866996765137,0.6444515585899353,0.7411575317382812,0.07660689204931259,-0.5149164199829102,0.5177591443061829,1.2410800457000732,0.5336764454841614,1.233581781387329,-0.12410344928503036,-0.004148305859416723,0.59603274,0.7093964,0.67629284,0.9999871,0.999998,0.99999976,0.9999398,0.9999057,0.99998474,0.99990106,0.9998822,0.9999651,0.99981254,0.99982506,0.99999464,0.99999666,0.9997919,0.9999752,0.88490105,0.66423786,0.8553152,0.7588325,0.84115756,0.749948,0.8415597,0.7820467,0.9013395,0.9070803,0.743591,0.7882645,0.99999356,0.99988925,0.99999774,0.9999286,0.9998479,0.99999607,0.9999474,0.99985516,0.99999845,0.99999166,0.99995935,0.9999989,0.99998975,0.9999976,1.0,0.8629584,0.7700036,0.74880797,0.53396356,0.19999999999999998
4,-0.3222942352294922,0.010710529051721096,-0.09816564619541168,0.03143328055739403,0.05456414446234703,-0.9670829176902771,-1.0833063125610352,0.6279545426368713,0.7970426082611084,0.07814066112041473,-0.489124059677124,0.5242878794670105,1.238911747932434,0.5220012068748474,1.2386564016342163,-0.1283852905035019,-0.001682629925198853,0.6708875,0.7711955,0.75747013,0.9999907,0.99999833,0.9999999,0.9999577,0.999931,0.9999895,0.99992836,0.9999149,0.9999751,0.99986327,0.9998628,0.99999654,0.99999785,0.99982977,0.99998283,0.9272423,0.7382401,0.9065299,0.8241577,0.88841695,0.83391875,0.8889139,0.8371693,0.93405867,0.9418568,0.8115943,0.86953324,0.99999607,0.9999089,0.99999833,0.99994767,0.99988484,0.9999976,0.9999628,0.9998889,0.9999989,0.9999949,0.9999716,0.9999993,0.9999925,0.999998,1.0,0.90314156,0.82480276,0.8350065,0.53059167,0.26
5,-0.30987295508384705,0.01086890697479248,-0.09821572154760361,0.03572068735957146,0.05451326072216034,-0.9527897238731384,-1.1014577150344849,0.6102048754692078,0.8575015068054199,0.08003519475460052,-0.4628993570804596,0.5313740968704224,1.2381126880645752,0.5096220374107361,1.2473537921905518,-0.13250723481178284,0.003007817780598998,0.73792315,0.8220468,0.82160896,0.99999344,0.9999987,0.9999999,0.9999701,0.99994874,0.9999927,0.99994767,0.9999378,0.9999821,0.9998994,0.9998919,0.99999774,0.99999857,0.9998611,0.99998796,0.9547466,0.801298,0.9402652,0.8746299,0.92276925,0.89269763,0.923372,0.88077927,0.95573735,0.9640694,0.86433315,0.92210835,0.9999975,0.9999244,0.9999987,0.99996126,0.9999124,0.99999857,0.99997354,0.99991417,0.9999993,0.9999968,0.99998,0.9999995,0.9999945,0.99999833,1.0,0.93236864,0.86875993,0.89454,0.5274931,0.32
6,-0.2979901134967804,0.010264236479997635,-0.09918386489152908,0.03987809270620346,0.05471046641469002,-0.9383049607276917,-1.1210081577301025,0.5913171768188477,0.9177007675170898,0.08189250528812408,-0.435760498046875,0.5389444231987,1.238797664642334,0.4965742528438568,1.257421612739563,-0.13654771447181702,0.007039694115519524,0.79515636,0.86350834,0.8714153,0.99999523,0.99999905,0.9999999,0.9999788,0.99996185,0.9999949,0.99996173,0.99995434,0.9999871,0.99992585,0.99991465,0.99999857,0.99999905,0.9998865,0.99999166,0.97213024,0.85229164,0.9622636,0.91207933,0.9470576,0.93213755,0.94768596,0.9137997,0.97042567,0.977957,0.9040438,0.95455736,0.99999845,0.99993706,0.99999905,0.9999713,0.9999331,0.99999917,0.99998105,0.99993336,0.9999995,0.9999981,0.9999858,0.99999976,0.99999607,0.9999987,1.0,0.9531894,0.90294456,0.93416214,0.5243573,0.38
7,-0.2859213948249817,0.009611828252673149,-0.10034673660993576,0.04405587911605835,0.05494345724582672,-0.92354816198349,-1.1402820348739624,0.572178840637207,0.9763858914375305,0.08380256593227386,-0.4081727862358093,0.5466567873954773,1.239806056022644,0.4836723208427429,1.267409086227417,-0.14073234796524048,0.011092443019151688,0.84259003,0.89649886,0.90878737,0.99999666,0.99999917,1.0,0.99998486,0.9999716,0.9999964,0.999972,0.9999664,0.9999907,0.9999453,0.99993265,0.99999905,0.9999994,0.99990726,0.99999416,0.98295677,0.8920198,0.9763797,0.9391292,0.9640119,0.95776916,0.96460354,0.9383292,0.9803274,0.98654985,0.93304986,0.97390306,0.99999905,0.99994755,0.9999993,0.9999788,0.99994886,0.9999994,0.9999865,0.99994826,0.99999964,0.9999988,0.99998987,0.9999999,0.99999714,0.9999988,1.0,0.96783835,0.928951,0.95956916,0.5212235,0.44
8,-0.27381089329719543,0.009360959753394127,-0.10168725252151489,0.04815252125263214,0.05525335296988487,-0.9083442091941833,-1.1589971780776978,0.5529074668884277,1.0344350337982178,0.08572135865688324,-0.3799484670162201,0.5545988082885742,1.2413393259048462,0.4710239768028259,1.277516484260559,-0.1449999362230301,0.01565222069621086,0.8807992,0.9221925,0.93599343,0.9999976,0.9999994,1.0,0.9999893,0.9999788,0.9999975,0.9999795,0.9999753,0.9999932,0.9999596,0.9999467,0.9999994,0.99999964,0.9999242,0.99999595,0.9896326,0.9220879,0.9853093,0.9582757,0.97569305,0.9739817,0.9762164,0.9562192,0.9869559,0.99182,0.95374,0.9851622,0.9999994,0.99995625,0.9999994,0.99998415,0.9999609,0.99999964,0.99999034,0.9999598,0.99999976,0.9999993,0.99999285,0.9999999,0.99999785,0.99999905,1.0,0.97803044,0.94835955,0.9754166,0.5182006,0.5
9,-0.26151007413864136,0.009043457917869091,-0.1030450388789177,0.0522238165140152,0.055569689720869064,-0.8929857015609741,-1.1774613857269287,0.5335257649421692,1.0905582904815674,0.08770167082548141,-0.35136309266090393,0.5626230835914612,1.2428361177444458,0.45846518874168396,1.2875069379806519,-0.14937816560268402,0.02018634043633938,0.9107062,0.9419061,0.9554502,0.9999982,0.9999995,1.0,0.9999924,0.99998415,0.9999982,0.99998486,0.99998176,0.9999951,0.9999701,0.9999578,0.99999964,0.99999976,0.999938,0.99999714,0.9937065,0.9443255,0.99089116,0.9715848,0.9836467,0.9840693,0.98408127,0.9690907,0.9913645,0.9950321,0.9682625,0.9916055,0.99999964,0.9999635,0.99999964,0.9999882,0.9999701,0.99999976,0.9999931,0.99996877,0.9999999,0.9999995,0.9999949,0.9999999,0.99999845,0.99999917,1.0,0.98503923,0.96267736,0.985142,0.5152119,0.56
