,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B,valence,time
0,-0.6781309247016907,-0.27516981959342957,-0.19801416993141174,-0.04716900736093521,0.10943572968244553,-1.3267372846603394,-1.3084301948547363,0.5283976793289185,1.0940535068511963,0.1488150656223297,0.91958087682724,1.3547608852386475,1.1967955827713013,0.5373570919036865,1.6207319498062134,-0.13683973252773285,-0.7816426157951355,2.7459215e-11,0.04559466,0.045836214,2.9008232e-08,1.0,0.99995494,8.7763674e-10,1.0,0.99989045,6.641187e-09,0.046554245,0.059321057,1.8470962e-08,1.16029824e-07,1.262448e-06,1.05929345e-07,1.0,0.99990857,2.9202332e-10,0.9999989,0.9995813,7.57228e-11,4.8866013e-07,5.649178e-06,1.0180754e-11,3.4270371e-07,5.3260965e-08,1.5582421e-10,0.9999995,0.999696,7.744947e-08,1.0,0.999877,5.017527e-09,3.9761716e-07,2.9149442e-06,7.0476113e-07,0.105669476,0.11123683,2.4927547e-09,1.0,0.9999757,2.0914298e-08,1.0,0.99996567,3.9991518e-10,0.055319212,0.07626765,0.49682236,0.02
1,-0.6760486960411072,-0.2805544137954712,-0.20309801399707794,-0.043916430324316025,0.10516440123319626,-1.3173307180404663,-1.2899726629257202,0.5248775482177734,1.084888219833374,0.15381838381290436,0.8885451555252075,1.35068678855896,1.1733756065368652,0.5314170122146606,1.6193901300430298,-0.13948538899421692,-0.7726840376853943,3.178327e-11,0.043773536,0.04200436,3.1917637e-08,1.0,0.9999455,9.994024e-10,0.9999999,0.99985266,6.4628414e-09,0.04805548,0.05838064,1.9182487e-08,1.5305905e-07,1.5305994e-06,1.0298698e-07,1.0,0.9999013,3.5408634e-10,0.99999857,0.9994816,9.061313e-11,6.600539e-07,7.5522294e-06,1.2618132e-11,4.669302e-07,6.698079e-08,1.8456434e-10,0.9999993,0.9996724,7.770619e-08,1.0,0.9998479,4.9246385e-09,5.7306465e-07,3.6785964e-06,7.167701e-07,0.10528076,0.10804834,2.893075e-09,1.0,0.9999721,2.4007374e-08,1.0,0.9999558,4.6057008e-10,0.056129046,0.07428562,0.49393025,0.08
2,-0.6739715337753296,-0.2848152220249176,-0.2105420082807541,-0.04160366207361221,0.10018545389175415,-1.3059461116790771,-1.2778306007385254,0.5197812914848328,1.0822227001190186,0.15777604281902313,0.8670133948326111,1.3438512086868286,1.1497702598571777,0.5278527140617371,1.6219204664230347,-0.14233806729316711,-0.7625345587730408,3.6751848e-11,0.04162465,0.03850253,3.5030006e-08,1.0,0.99993336,1.1431791e-09,0.9999999,0.9998011,6.3787446e-09,0.05056401,0.05778893,2.0125059e-08,2.0200653e-07,1.8579296e-06,9.943987e-08,1.0,0.99989223,4.342645e-10,0.999998,0.99935085,1.08546144e-10,8.8290926e-07,1.0101966e-05,1.5906944e-11,6.2858453e-07,8.284712e-08,2.1955882e-10,0.99999905,0.99964964,7.8001705e-08,1.0,0.99981207,4.9137925e-09,8.275977e-07,4.609195e-06,7.3769354e-07,0.10540107,0.105424926,3.358965e-09,1.0,0.99996805,2.729628e-08,0.9999999,0.9999423,5.3100746e-10,0.05651381,0.072357565,0.4899236,0.13999999999999999
3,-0.671711266040802,-0.28836989402770996,-0.2163165658712387,-0.03861512616276741,0.09576492011547089,-1.2944871187210083,-1.2646936178207397,0.5148174166679382,1.081597924232483,0.16247205436229706,0.8464878797531128,1.3364375829696655,1.12521493434906,0.5240103602409363,1.6233609914779663,-0.14563794434070587,-0.7497332096099854,4.2388915e-11,0.03968201,0.035547763,3.8475207e-08,1.0,0.99991846,1.3066203e-09,0.9999999,0.99973196,6.2923684e-09,0.053311255,0.05731019,2.1196742e-08,2.6672564e-07,2.2760805e-06,9.600138e-08,1.0,0.9998821,5.3159926e-10,0.99999714,0.9991922,1.2972405e-10,1.18295e-06,1.3546242e-05,2.0091045e-11,8.47361e-07,1.0285271e-07,2.6118552e-10,0.9999987,0.99962544,7.8088924e-08,1.0,0.9997677,4.9242157e-09,1.1977186e-06,5.7955776e-06,7.5735403e-07,0.10534813,0.10327955,3.9024473e-09,1.0,0.99996364,3.1062875e-08,0.9999999,0.9999249,6.109667e-10,0.05713816,0.07090772,0.48644987,0.19999999999999998
4,-0.6693017482757568,-0.2918340861797333,-0.22205126285552979,-0.0356270857155323,0.09136912226676941,-1.2825944423675537,-1.2513651847839355,0.5098507404327393,1.0809340476989746,0.1673082560300827,0.8256571292877197,1.3288179636001587,1.1001564264297485,0.5201666355133057,1.6247966289520264,-0.14900781214237213,-0.7367861270904541,4.8927164e-11,0.037836455,0.032819957,4.2281417e-08,1.0,0.99990034,1.4943035e-09,0.99999976,0.9996388,6.210739e-09,0.056215636,0.05684544,2.2338742e-08,3.5231298e-07,2.7892054e-06,9.27398e-08,1.0,0.999871,6.5120237e-10,0.99999595,0.99899465,1.551297e-10,1.5854662e-06,1.8167964e-05,2.5391989e-11,1.1427479e-06,1.277184e-07,3.1093134e-10,0.9999982,0.99959975,7.822816e-08,1.0,0.99971277,4.9381734e-09,1.7339394e-06,7.2889934e-06,7.777721e-07,0.10531449,0.10118104,4.5358117e-09,1.0,0.99995863,3.5369517e-08,0.99999976,0.99990225,7.034156e-10,0.057777144,0.06949514,0.48300484,0.26
5,-0.6663076281547546,-0.2971029281616211,-0.22772227227687836,-0.031469061970710754,0.08705981075763702,-1.2686967849731445,-1.2365676164627075,0.5069707632064819,1.0804634094238281,0.1725105494260788,0.8017358779907227,1.319718599319458,1.077486515045166,0.5184421539306641,1.6269288063049316,-0.15199391543865204,-0.7189229130744934,5.728715e-11,0.03629621,0.03062506,4.632638e-08,0.9999999,0.9998784,1.7379379e-09,0.9999995,0.99951184,6.2172694e-09,0.05977874,0.057043333,2.4049905e-08,4.7411055e-07,3.5022033e-06,9.07165e-08,0.9999999,0.999858,8.056719e-10,0.99999404,0.9987336,1.8676592e-10,2.1520768e-06,2.5105212e-05,3.2213114e-11,1.5635392e-06,1.6200256e-07,3.7421236e-10,0.9999975,0.9995728,7.943402e-08,1.0,0.9996381,5.0007594e-09,2.5688287e-06,9.401044e-06,8.0698516e-07,0.1047961,0.09881343,5.3191296e-09,1.0,0.9999534,4.052398e-08,0.99999964,0.9998708,8.111411e-10,0.058825813,0.069485314,0.48042965,0.32
6,-0.6626166105270386,-0.3048047721385956,-0.23371879756450653,-0.02647857740521431,0.08255678415298462,-1.251686930656433,-1.2193113565444946,0.5066452622413635,1.0813614130020142,0.17794716358184814,0.7728413343429565,1.3085215091705322,1.057371735572815,0.5182385444641113,1.6308119297027588,-0.15440301597118378,-0.6963979005813599,6.86501e-11,0.03507036,0.02898187,5.0867545e-08,0.9999999,0.99985206,2.0667674e-09,0.9999993,0.999335,6.304021e-09,0.064358294,0.058039032,2.6473323e-08,6.5467066e-07,4.5366414e-06,8.9780606e-08,0.9999999,0.9998429,1.0196486e-09,0.99999106,0.9983791,2.2897055e-10,3.007044e-06,3.6249177e-05,4.159735e-11,2.1985948e-06,2.1287849e-07,4.5975912e-10,0.9999963,0.99954623,8.161001e-08,0.9999999,0.99953127,5.113776e-09,3.9443476e-06,1.2556468e-05,8.452238e-07,0.10357629,0.09615283,6.315081e-09,1.0,0.9999478,4.7162843e-08,0.9999993,0.9998264,9.476565e-10,0.06061782,0.07147236,0.47790527,0.38
7,-0.6585198044776917,-0.3128851652145386,-0.23985929787158966,-0.021982580423355103,0.07772373408079147,-1.2328875064849854,-1.2009243965148926,0.50727379322052,1.083258032798767,0.18354377150535583,0.7405850291252136,1.2968673706054688,1.0367292165756226,0.5180892944335938,1.6356536149978638,-0.15672841668128967,-0.6715996861457825,8.304794e-11,0.033963032,0.02749725,5.6107012e-08,0.99999976,0.9998204,2.4731437e-09,0.9999988,0.99909115,6.4017924e-09,0.069582604,0.05934274,2.92261e-08,9.1071166e-07,5.925494e-06,8.9007706e-08,0.9999999,0.9998258,1.3048719e-09,0.9999865,0.9979158,2.836662e-10,4.260262e-06,5.301847e-05,5.4369502e-11,3.1310171e-06,2.8388223e-07,5.7013244e-10,0.99999464,0.9995183,8.402684e-08,0.9999999,0.9993888,5.233708e-09,6.12959e-06,1.6935313e-05,8.866042e-07,0.1022786,0.093600586,7.532286e-09,0.9999999,0.99994147,5.5454407e-08,0.9999989,0.9997663,1.1195039e-09,0.06272749,0.07404678,0.47508854,0.44
8,-0.6540862321853638,-0.3207845389842987,-0.24576297402381897,-0.017762845382094383,0.07276356965303421,-1.2131884098052979,-1.1818640232086182,0.5077599287033081,1.0855687856674194,0.18931083381175995,0.7078049778938293,1.2847166061401367,1.0155882835388184,0.5177034139633179,1.6405556201934814,-0.1590355783700943,-0.6459718346595764,1.0072403e-10,0.03289123,0.026124392,6.195869e-08,0.99999964,0.9997818,2.9670761e-09,0.999998,0.9987575,6.5132317e-09,0.07519358,0.060686257,3.231359e-08,1.2694044e-06,7.7526765e-06,8.839913e-08,0.99999976,0.99980646,1.6748113e-09,0.9999795,0.9973199,3.523166e-10,6.043084e-06,7.755837e-05,7.1302214e-11,4.4664444e-06,3.7936806e-07,7.0868383e-10,0.999992,0.9994886,8.6588535e-08,0.99999976,0.99920255,5.367765e-09,9.539549e-06,2.2862572e-05,9.30983e-07,0.10096587,0.091091126,8.997787e-09,0.9999999,0.9999342,6.5320954e-08,0.9999981,0.9996855,1.3265208e-09,0.06497264,0.07682273,0.4723223,0.5
9,-0.6491309404373169,-0.32546576857566833,-0.2521805167198181,-0.013076025061309338,0.06859498471021652,-1.1907153129577637,-1.161075234413147,0.5075076222419739,1.0862764120101929,0.19431091845035553,0.676496148109436,1.2711766958236694,0.9961162805557251,0.5170866250991821,1.64449942111969,-0.16063889861106873,-0.6179868578910828,1.2242407e-10,0.031943504,0.024768272,6.897688e-08,0.9999993,0.99973446,3.5905459e-09,0.99999666,0.9982999,6.6971695e-09,0.08116774,0.06232117,3.6192816e-08,1.7771318e-06,1.0158928e-05,8.79991e-08,0.99999964,0.9997843,2.1496884e-09,0.999969,0.9965454,4.410813e-10,8.598496e-06,0.00011390408,9.3762526e-11,6.360041e-06,5.042983e-07,8.8686153e-10,0.9999883,0.9994542,8.9453266e-08,0.99999964,0.9989531,5.5721463e-09,1.4833515e-05,3.1021285e-05,9.852965e-07,0.0992782,0.08879398,1.08650235e-08,0.99999976,0.9999255,7.723999e-08,0.99999666,0.99957293,1.5811493e-09,0.06756058,0.0799498,0.46903336,0.56
