,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B,valence,time
0,-0.5667569041252136,-0.007753932848572731,-0.297399640083313,-0.08980071544647217,0.010395391844213009,-0.3662468492984772,-1.6955058574676514,0.7267900705337524,1.6970258951187134,0.3067236840724945,-1.1104248762130737,0.4591366648674011,1.5333269834518433,0.6854049563407898,1.7548733949661255,-0.41594457626342773,1.188602328300476,0.99996555,0.999949,0.9997658,0.9999734,0.99999964,0.9997501,0.99999344,0.9999987,0.99998164,0.9998155,0.999798,0.9999658,0.9991629,0.9979227,0.99970406,0.9998822,0.99997854,0.9998703,0.9999863,0.99999654,0.9999534,0.99996674,0.99962544,0.9991691,0.9999894,0.9995739,0.99987364,0.99999475,0.9999958,0.9999646,0.99995196,0.9999919,0.99977225,0.99916315,0.9984932,0.99974006,0.99952614,0.9994723,0.9999831,0.99999106,0.9999995,0.9999951,0.9999125,0.99999976,0.9999887,0.9999603,0.99993634,0.9999026,0.8562468,0.02
1,-0.5596394538879395,-0.011838817037642002,-0.29418355226516724,-0.0947868749499321,0.00384524161927402,-0.345257043838501,-1.6928284168243408,0.7348668575286865,1.6967437267303467,0.3136243522167206,-1.1502870321273804,0.43908268213272095,1.525368571281433,0.6884650588035583,1.7514086961746216,-0.41550135612487793,1.211015224456787,0.9999778,0.99995804,0.9998129,0.9999832,0.99999964,0.9997836,0.99999595,0.99999857,0.99998355,0.999874,0.9998541,0.99997485,0.9994185,0.9987317,0.9998247,0.9999275,0.9999784,0.9998996,0.99999166,0.9999964,0.999961,0.99997914,0.999765,0.99949324,0.99999356,0.999723,0.9999229,0.9999969,0.9999957,0.99997365,0.9999708,0.99999213,0.9998103,0.9994062,0.9991229,0.9998517,0.9996846,0.99959606,0.9999876,0.9999943,0.9999994,0.9999962,0.9999461,0.99999976,0.99999046,0.9999757,0.999949,0.9999304,0.861033,0.08
2,-0.5518377423286438,-0.015093770809471607,-0.28947630524635315,-0.09668546169996262,2.2095914573583286e-06,-0.3266451358795166,-1.6896088123321533,0.7389756441116333,1.6977369785308838,0.31612035632133484,-1.1728328466415405,0.4206502437591553,1.523337960243225,0.6909142732620239,1.746527910232544,-0.4148487150669098,1.220708966255188,0.9999851,0.9999645,0.99984634,0.9999893,0.99999964,0.9998185,0.9999974,0.99999845,0.99998546,0.9999107,0.999895,0.9999814,0.9995844,0.99919266,0.9998889,0.99995446,0.99997985,0.99992716,0.99999464,0.9999964,0.99996865,0.99998677,0.99984884,0.99968016,0.99999595,0.9998147,0.99994946,0.999998,0.99999595,0.99998116,0.99998164,0.99999285,0.99984896,0.9995696,0.99946445,0.9999105,0.9997836,0.9996978,0.99999106,0.9999963,0.9999994,0.999997,0.9999664,0.99999976,0.999992,0.9999844,0.9999584,0.999949,0.8642831,0.13999999999999999
3,-0.5463516712188721,-0.02633201889693737,-0.28538715839385986,-0.09172219783067703,0.0005231208051554859,-0.3130137026309967,-1.6892958879470825,0.7414997220039368,1.7016892433166504,0.31405484676361084,-1.178948163986206,0.4015944302082062,1.5292084217071533,0.6931584477424622,1.740477442741394,-0.4149749279022217,1.2207653522491455,0.9999895,0.9999702,0.9998772,0.9999931,0.99999976,0.99985397,0.99999833,0.99999857,0.99998784,0.99993694,0.99992514,0.9999863,0.9997081,0.9994733,0.9999286,0.9999722,0.9999831,0.9999511,0.9999964,0.99999666,0.9999759,0.9999913,0.99989927,0.99978846,0.9999974,0.9998696,0.9999646,0.9999987,0.9999964,0.9999871,0.99998856,0.9999943,0.9998865,0.9996929,0.9996606,0.9999447,0.9998491,0.9997819,0.9999937,0.9999976,0.9999994,0.99999774,0.99997854,0.99999976,0.9999937,0.9999895,0.999966,0.9999629,0.8660906,0.19999999999999998
4,-0.5408874154090881,-0.03815169259905815,-0.2811226546764374,-0.08669541031122208,0.0008301926427520812,-0.29984569549560547,-1.6888176202774048,0.7438445091247559,1.7052063941955566,0.3118419945240021,-1.184494972229004,0.38316482305526733,1.5348618030548096,0.6953864693641663,1.7341092824935913,-0.41487056016921997,1.2208809852600098,0.9999926,0.99997497,0.9999018,0.9999956,0.99999976,0.9998827,0.9999989,0.9999987,0.99999,0.99995553,0.9999467,0.99998987,0.999796,0.9996574,0.99995434,0.9999832,0.9999858,0.9999671,0.9999976,0.9999969,0.9999815,0.9999944,0.999933,0.9998599,0.99999833,0.99990845,0.9999752,0.99999905,0.9999969,0.99999106,0.99999285,0.99999535,0.99991465,0.99978167,0.9997856,0.9999659,0.9998952,0.99984276,0.99999547,0.99999845,0.9999994,0.99999833,0.9999863,0.99999976,0.9999949,0.99999297,0.9999722,0.99997294,0.8677694,0.26
5,-0.535971462726593,-0.05157466232776642,-0.27292776107788086,-0.08129660785198212,-0.0007440492627210915,-0.2885408103466034,-1.6859897375106812,0.7457119822502136,1.7075469493865967,0.3114037811756134,-1.1909226179122925,0.3686716854572296,1.5375902652740479,0.6978227496147156,1.726902961730957,-0.4159051179885864,1.2235863208770752,0.9999945,0.999979,0.99992037,0.999997,0.99999976,0.99990654,0.9999993,0.9999988,0.99999166,0.9999676,0.9999622,0.9999926,0.9998517,0.9997714,0.99996996,0.9999893,0.9999881,0.9999778,0.99999845,0.99999714,0.9999858,0.9999962,0.9999554,0.9999057,0.9999988,0.99993646,0.9999825,0.9999994,0.99999726,0.9999938,0.99999535,0.9999962,0.99993646,0.9998392,0.9998629,0.9999783,0.9999248,0.9998876,0.9999968,0.99999905,0.9999995,0.9999987,0.9999908,0.99999976,0.99999595,0.9999951,0.99997735,0.99998033,0.87005156,0.32
6,-0.5297161340713501,-0.060437239706516266,-0.2624085545539856,-0.07394066452980042,-0.0002032517222687602,-0.27853766083717346,-1.6802594661712646,0.7483605146408081,1.7070733308792114,0.30882328748703003,-1.1994051933288574,0.3560180068016052,1.538051724433899,0.7013581991195679,1.7166913747787476,-0.4132785499095917,1.2244566679000854,0.99999595,0.99998224,0.99993503,0.999998,0.9999999,0.99992526,0.9999995,0.9999989,0.99999297,0.99997616,0.99997354,0.9999945,0.99989176,0.9998467,0.9999802,0.9999931,0.99999,0.9999851,0.9999989,0.9999974,0.9999889,0.99999726,0.9999707,0.99993587,0.99999917,0.99995613,0.9999877,0.9999995,0.9999976,0.9999956,0.999997,0.999997,0.9999521,0.9998808,0.9999124,0.9999862,0.99994576,0.99991906,0.99999774,0.9999993,0.9999995,0.99999905,0.9999939,0.99999976,0.9999968,0.99999666,0.9999813,0.99998546,0.8717724,0.38
7,-0.5234844088554382,-0.06862453371286392,-0.2519916594028473,-0.06663357466459274,9.679238428361714e-05,-0.2688503563404083,-1.6750787496566772,0.7504985332489014,1.7063287496566772,0.3054477870464325,-1.2065800428390503,0.34240370988845825,1.5373706817626953,0.7041705846786499,1.7057538032531738,-0.4091739058494568,1.2228953838348389,0.999997,0.9999851,0.9999478,0.9999987,0.9999999,0.99994063,0.99999964,0.99999905,0.99999416,0.9999826,0.99998164,0.99999595,0.9999218,0.9998989,0.99998724,0.9999956,0.99999154,0.9999901,0.9999993,0.9999975,0.9999914,0.9999981,0.9999808,0.9999566,0.9999994,0.99996996,0.99999154,0.99999976,0.99999785,0.9999969,0.999998,0.9999976,0.99996376,0.9999125,0.99994504,0.9999914,0.99996126,0.99994206,0.99999833,0.9999995,0.9999995,0.9999993,0.99999595,0.99999976,0.9999974,0.99999774,0.99998486,0.9999894,0.87310314,0.44
8,-0.5186067223548889,-0.07625266164541245,-0.24152861535549164,-0.05919121205806732,-0.00037412680103443563,-0.25942477583885193,-1.6710100173950195,0.751533567905426,1.7057143449783325,0.30089014768600464,-1.2137359380722046,0.3276118338108063,1.5370124578475952,0.705149233341217,1.6966524124145508,-0.4048510491847992,1.221672773361206,0.99999774,0.9999875,0.99995804,0.99999905,0.9999999,0.9999529,0.99999976,0.99999905,0.9999951,0.999987,0.999987,0.999997,0.9999424,0.9999318,0.99999166,0.999997,0.99999285,0.9999933,0.9999995,0.99999774,0.9999933,0.9999987,0.99998736,0.99997056,0.99999964,0.99997926,0.99999404,0.99999976,0.9999981,0.99999785,0.9999987,0.999998,0.9999722,0.9999343,0.99996495,0.99999464,0.99997175,0.9999578,0.9999988,0.99999964,0.99999964,0.9999994,0.99999726,0.9999999,0.99999785,0.99999845,0.9999877,0.99999225,0.8734904,0.5
9,-0.5169364213943481,-0.08457496762275696,-0.2283812314271927,-0.05163661763072014,-0.0024959177244454622,-0.2536783814430237,-1.6654421091079712,0.7505497336387634,1.702223777770996,0.29515811800956726,-1.2199453115463257,0.3175048232078552,1.5347493886947632,0.7025221586227417,1.6899878978729248,-0.4001450538635254,1.2190170288085938,0.9999982,0.9999895,0.9999664,0.9999994,0.9999999,0.9999628,0.9999999,0.99999917,0.99999595,0.99998975,0.9999907,0.99999774,0.9999553,0.99995124,0.9999943,0.999998,0.9999937,0.99999535,0.99999964,0.999998,0.9999949,0.99999905,0.99999154,0.9999796,0.99999976,0.9999856,0.9999958,0.9999999,0.99999845,0.99999845,0.99999905,0.99999833,0.99997795,0.9999484,0.9999764,0.99999654,0.9999784,0.9999685,0.99999917,0.99999976,0.99999964,0.9999995,0.999998,0.9999999,0.99999833,0.9999988,0.99999,0.9999944,0.8730758,0.56
